DefaultDate,TimeToDefault,NumberOfCredits
2021-03-22,6346.0,44317
2016-11-17,1968.0,46010
2021-03-22,724.0,44317
2021-03-22,1356.0,44317
2021-03-22,1137.0,44317
2021-07-22,9060.0,43992
2021-11-12,1219.0,43678
2021-03-22,977.0,44317
2021-03-22,936.0,44317
2020-05-19,531.0,44967
2020-04-21,466.0,45019
2021-07-28,694.0,43981
2021-03-25,1730.0,44308
2021-07-22,1325.0,43992
2021-09-01,895.0,43907
2021-12-23,937.0,43479
2021-07-28,860.0,43981
2021-04-22,706.0,44226
2021-03-22,874.0,44317
2021-04-21,881.0,44228
2021-12-15,643.0,43526
2022-03-30,1742.0,40154
2021-04-21,3106.0,44228
2022-01-31,922.0,42563
2022-03-04,861.0,41238
2022-03-04,827.0,41238
2021-03-22,717.0,44317
2022-01-04,838.0,43418
2021-11-02,1191.0,43716
2021-03-16,1959.0,44333
2021-07-22,626.0,43992
2021-07-15,848.0,44007
2021-09-14,1267.0,43873
2021-07-22,1149.0,43992
2021-05-20,934.0,44159
2021-06-28,836.0,44064
2021-10-15,973.0,43756
2021-07-28,1121.0,43981
2022-02-04,1290.0,42380
2022-03-16,1785.0,40653
2022-02-11,1753.0,42143
2019-07-26,1953.0,45440
2021-09-27,896.0,43827
2022-01-10,950.0,43316
2021-04-21,1266.0,44228
2021-04-16,1128.0,44239
2021-10-15,1169.0,43756
2021-04-20,483.0,44231
2021-04-20,459.0,44231
2022-03-30,1406.0,40154
2022-04-01,1174.0,40020
2021-08-02,621.0,43970
2022-03-04,1493.0,41238
2021-04-21,1126.0,44228
2021-02-01,952.0,44440
2022-01-31,1362.0,42563
2021-10-20,1203.0,43747
2021-10-20,708.0,43747
2022-01-31,1099.0,42563
2021-04-19,1056.0,44236
2021-07-20,1000.0,43998
2021-07-28,4380.0,43981
2021-08-24,1070.0,43928
2021-09-23,1526.0,43839
2021-11-09,973.0,43693
2021-09-23,926.0,43839
2022-03-28,1846.0,40235
2020-08-24,843.0,44736
2021-12-10,1096.0,43552
2021-02-12,766.0,44414
2021-12-21,809.0,43498
2022-03-16,975.0,40653
2021-05-20,1239.0,44159
2022-01-11,902.0,43280
2021-10-29,1268.0,43723
2021-10-29,1087.0,43723
2021-10-29,718.0,43723
2021-08-06,2240.0,43964
2021-12-21,956.0,43498
2021-12-01,1328.0,43594
2021-03-22,1071.0,44317
2021-03-22,459.0,44317
2021-06-14,986.0,44099
2021-07-28,2960.0,43981
2022-02-08,823.0,42252
2020-05-21,1058.0,44959
2021-07-28,1164.0,43981
2021-10-26,1117.0,43735
2021-04-22,833.0,44226
2021-07-28,805.0,43981
2022-03-16,811.0,40653
2021-04-22,671.0,44226
2021-07-22,1224.0,43992
2021-04-22,314.0,44226
2022-03-29,868.0,40187
2021-05-18,901.0,44164
2021-09-14,809.0,43873
2021-01-05,617.0,44491
2022-02-03,1294.0,42420
2021-04-09,513.0,44262
2021-03-22,636.0,44317
2022-02-07,1706.0,42296
2021-04-22,1037.0,44226
2021-11-05,703.0,43701
2021-05-20,1043.0,44159
2022-01-21,920.0,42911
2021-04-08,1225.0,44268
2021-04-08,1157.0,44268
2022-01-28,1274.0,42649
2022-03-30,1217.0,40154
2021-12-16,1051.0,43520
2021-04-23,815.0,44215
2022-03-30,1706.0,40154
2022-03-25,4575.0,40311
2022-03-30,1510.0,40154
2021-12-16,1380.0,43520
2021-12-16,1380.0,43520
2021-12-16,1380.0,43520
2021-11-19,1207.0,43643
2021-03-22,969.0,44317
2022-03-30,847.0,40154
2021-12-21,1240.0,43498
2022-03-02,992.0,41338
2022-03-30,887.0,40154
2021-07-28,1203.0,43981
2021-04-22,897.0,44226
2021-04-20,544.0,44231
2021-10-27,1045.0,43731
2021-04-22,1007.0,44226
2021-03-02,648.0,44367
2021-03-22,1140.0,44317
2021-05-20,580.0,44159
2022-02-14,1042.0,42057
2022-03-04,1278.0,41238
2022-02-08,1391.0,42252
2022-03-03,835.0,41287
2021-10-22,1425.0,43742
2022-02-08,986.0,42252
2021-07-28,622.0,43981
2021-03-22,727.0,44317
2022-03-30,1097.0,40154
2021-09-13,696.0,43877
2021-04-22,906.0,44226
2022-02-07,1175.0,42296
2021-04-22,771.0,44226
2021-04-22,1094.0,44226
2022-03-09,1356.0,40990
2022-03-04,1309.0,41238
2021-05-20,1016.0,44159
2021-05-20,548.0,44159
2021-05-20,738.0,44159
2021-11-19,1038.0,43643
2021-10-06,992.0,43789
2021-03-22,1106.0,44317
2022-02-24,1212.0,41621
2021-03-22,964.0,44317
2022-03-01,1679.0,41396
2022-02-02,1310.0,42447
2022-03-03,595.0,41287
2021-12-29,1111.0,43450
2021-04-23,975.0,44215
2022-01-21,1106.0,42911
2021-05-20,1155.0,44159
2021-11-24,504.0,43627
2021-04-22,758.0,44226
2021-06-15,368.0,44092
2021-03-22,2286.0,44317
