DefaultDate,TimeToDefault,NumberOfCredits
2022-02-25,325.0,440890
2022-02-09,273.0,448273
2022-01-28,212.0,453183
2021-12-16,1308.0,471621
2021-12-26,1244.0,467329
2022-03-27,1252.0,425527
2021-12-22,882.0,468822
2021-11-19,667.0,482283
2021-11-16,516.0,482398
2022-01-25,503.0,455887
2022-03-29,454.0,422602
2022-01-09,212.0,462108
2022-03-02,1825.0,436198
2022-02-16,1430.0,445185
2022-02-25,1380.0,440890
2022-02-20,1277.0,443235
2022-02-25,1289.0,440890
2021-11-25,1135.0,482012
2021-12-26,1004.0,467329
2021-11-25,973.0,482012
2021-12-26,803.0,467329
2021-09-08,546.0,484077
2021-12-14,547.0,472654
2021-12-26,471.0,467329
2021-12-31,424.0,464187
2021-12-12,304.0,473436
2022-02-25,359.0,440890
2022-01-25,1904.0,455887
2021-08-20,1032.0,484197
2021-11-25,1032.0,482012
2021-11-25,986.0,482012
2021-09-25,913.0,483849
2022-01-25,972.0,455887
2022-01-25,951.0,455887
2022-03-27,978.0,425527
2022-02-23,943.0,441865
2022-03-15,881.0,430642
2022-02-15,790.0,445702
2022-01-25,790.0,455887
2022-01-25,700.0,455887
2022-03-28,760.0,422976
2022-02-18,564.0,444126
2022-02-25,387.0,440890
2022-03-02,2891.0,436198
2022-03-18,2129.0,429055
2022-02-25,344.0,440890
2021-11-25,216.0,482012
2021-12-22,182.0,468822
2022-02-20,212.0,443235
2021-11-25,1476.0,482012
2021-12-26,1285.0,467329
2021-12-26,1213.0,467329
2022-03-27,1280.0,425527
2021-12-22,1155.0,468822
2021-11-28,790.0,479524
2021-10-02,698.0,483628
2021-11-25,744.0,482012
2022-01-25,799.0,455887
2021-11-07,698.0,482676
2022-02-25,717.0,440890
2022-02-06,608.0,449573
2022-02-25,618.0,440890
2022-02-25,526.0,440890
2021-11-25,430.0,482012
2021-11-14,363.0,482462
2022-02-25,445.0,440890
2022-03-24,351.0,426757
2022-03-25,310.0,426248
2022-02-25,1360.0,440890
2022-01-24,1308.0,456315
2022-02-25,1183.0,440890
2022-02-25,745.0,440890
2022-01-18,546.0,458799
2021-11-25,455.0,482012
2021-11-25,449.0,482012
2021-12-19,394.0,470179
2022-02-08,439.0,448774
2022-01-18,424.0,458799
2022-03-01,334.0,436624
2021-11-25,1806.0,482012
2022-03-20,1430.0,428369
2021-11-25,1219.0,482012
2022-02-25,1228.0,440890
2022-02-25,1137.0,440890
2022-03-27,1091.0,425527
2022-03-27,1011.0,425527
2022-01-23,881.0,456543
2022-01-21,851.0,457409
2021-12-26,670.0,467329
2022-01-27,699.0,454999
2022-01-17,546.0,459259
2022-03-09,546.0,433089
2021-11-23,424.0,482089
2021-12-17,424.0,471105
2022-01-25,462.0,455887
2021-11-24,301.0,482051
2022-03-28,423.0,422976
2021-12-29,3074.0,464940
2021-11-25,1486.0,482012
2021-11-19,912.0,482283
2022-02-25,1001.0,440890
2022-02-25,905.0,440890
2022-01-25,795.0,455887
2022-03-08,699.0,433634
2022-01-10,546.0,461918
2021-12-14,501.0,472654
2022-01-09,485.0,462108
2022-02-28,490.0,437871
2022-02-04,3801.0,450350
2022-03-25,395.0,426248
2022-02-25,239.0,440890
2021-11-25,1484.0,482012
2021-12-26,1447.0,467329
2021-11-25,1259.0,482012
2022-03-27,1328.0,425527
2022-02-25,1235.0,440890
2021-11-25,1143.0,482012
2022-02-25,1185.0,440890
2022-01-25,1098.0,455887
2022-02-25,1016.0,440890
2022-02-24,882.0,441379
2022-01-05,699.0,463147
2022-03-27,633.0,425527
2022-01-26,546.0,455498
2021-12-02,455.0,477501
2021-12-27,455.0,467096
2022-01-27,454.0,454999
2022-01-25,291.0,455887
2022-02-17,304.0,444680
2022-03-17,1884.0,429570
2021-12-26,1517.0,467329
2022-03-26,1216.0,425781
2022-02-18,1124.0,444126
2022-02-15,851.0,445702
2022-03-07,851.0,434143
2022-03-27,839.0,425527
2022-02-14,759.0,446225
2022-01-25,578.0,455887
2021-12-26,522.0,467329
2021-11-25,384.0,482012
2021-11-25,363.0,482012
2021-12-19,363.0,470179
2021-12-22,243.0,468822
2022-02-25,273.0,440890
2022-01-25,1741.0,455887
2022-01-25,1210.0,455887
2022-01-12,973.0,461191
2022-03-27,1021.0,425527
2022-02-11,882.0,447220
2022-03-03,729.0,435514
2022-02-16,638.0,445185
2021-12-11,516.0,473742
2022-03-15,515.0,430642
2022-02-25,471.0,440890
2021-11-09,301.0,482618
2022-03-18,1550.0,429055
2021-09-25,1177.0,483849
2022-03-27,1251.0,425527
2021-11-19,273.0,482283
2022-03-27,292.0,425527
2021-11-25,930.0,482012
2022-02-25,946.0,440890
2021-12-26,885.0,467329
2022-01-25,848.0,455887
2022-02-24,699.0,441379
2022-01-25,629.0,455887
2022-02-14,594.0,446225
2021-12-20,455.0,469807
2021-11-25,429.0,482012
2022-02-23,485.0,441865
2022-02-05,393.0,449836
2021-11-04,273.0,482744
2022-03-28,4623.0,422976
2022-01-25,1791.0,455887
2022-01-25,1245.0,455887
2021-11-23,1124.0,482089
2022-03-27,1144.0,425527
2021-10-25,931.0,483200
2021-12-26,986.0,467329
2022-02-25,1012.0,440890
2021-11-25,854.0,482012
2022-03-20,912.0,428369
2021-11-26,729.0,481938
2022-03-11,820.0,432069
2021-12-26,535.0,467329
2022-03-10,546.0,432531
2021-12-23,457.0,468165
2021-12-26,446.0,467329
2022-03-27,528.0,425527
2022-02-17,485.0,444680
2021-12-26,320.0,467329
2022-02-25,352.0,440890
2022-01-25,217.0,455887
2022-03-20,1795.0,428369
2022-02-11,1520.0,447220
2022-01-02,1375.0,463809
2022-03-27,1311.0,425527
2022-03-27,1256.0,425527
2021-12-08,1125.0,475166
2021-11-25,1050.0,482012
2021-11-25,1044.0,482012
2021-10-22,1001.0,483262
2021-12-21,1035.0,469231
2021-11-25,983.0,482012
2021-11-21,943.0,482187
2021-12-26,710.0,467329
2022-01-20,699.0,457904
2022-03-27,751.0,425527
2022-01-05,546.0,463147
2021-11-25,485.0,482012
2022-02-25,396.0,440890
2022-03-27,348.0,425527
2022-01-01,242.0,464028
2022-02-25,281.0,440890
2022-03-27,289.0,425527
2022-03-27,249.0,425527
2021-11-25,1833.0,482012
2021-11-15,1581.0,482434
2022-01-25,1224.0,455887
2021-10-25,1020.0,483200
2021-11-28,1003.0,479524
2022-02-22,1035.0,442350
2022-01-14,546.0,460278
2022-01-24,565.0,456315
2022-03-27,524.0,425527
2022-02-18,393.0,444126
2022-02-10,365.0,447776
2022-01-15,2069.0,459763
2022-01-21,280.0,457409
2022-03-20,303.0,428369
2022-01-25,215.0,455887
2021-12-20,1734.0,469807
2022-03-11,1642.0,432069
2021-12-04,1125.0,476474
2022-01-25,1405.0,455887
2022-01-25,1310.0,455887
2022-03-27,1276.0,425527
2022-03-27,1157.0,425527
