Sec_Id,Pool_Cutoff_Date,LESL1,LESL6,LESL3,LESL2,LESL5,LESL4,LESL7,LESL8,LESL10,LESL11,LESL12,LESL14,LESL15,LESL13,LESL16,LESL17,LESL17_CURRENCY,LESL21,LESL25,LESL20,LESL19,LESL22,LESL23,LESL24,LESL28,LESL28_CURRENCY,LESL29,LESL27,LESL27_CURRENCY,LESL32,LESL33,LESL34,LESL31,LESL50,LESL50_CURRENCY,LESL36,LESL37,LESL38,LESL39,LESL40,LESL41,LESL42,LESL71,LESL65,LESL66,LESL67,LESL68,LESL69,LESL72,LESL72_CURRENCY,LESL70,LESL70_CURRENCY,LESL73,LESL74,LESL30,LESL30_CURRENCY,LESL78,LESL52,LESL52_CURRENCY,LESL75,LESL75_CURRENCY,LESL76,LESL77,LESL51,LESL51_CURRENCY,LESL64,LESL64_CURRENCY,LESL57,LESL9,LESL53,LESL43,LESL35,LESL35_CURRENCY,LESL54,LESL55,LESL55_CURRENCY,LESL56,LESL60,LESL58,LESL59,LESL59_CURRENCY,LESL63,LESL62,LESL62_CURRENCY,LESL61,LESL61_CURRENCY,LESL44,LESL46,LESL46_CURRENCY,LESL47,LESL48,LESL49,LESL49_CURRENCY,LESL45,LESL82,LESL83,LESL84,LESL79,LESL80,LESL81
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740009726","ILSUK_97740009726","ILSUK_9770004650","ILSUK_9770004650","ND5","ND5","UKJ26","2016","true","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","FNLS","2018-02-07","2024-08-07","78.00","16612.2100","GBP","ND5","23047.1500","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKJ26","OTHER","As per TG Prop # 15480373","2017","NEWX","23047.1500","GBP","0.0000","GBP","OTHR","2018-02-07","ND5","","1","0.0000","GBP","23047.1500","GBP","OTHR","2018-02-07","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","ND1","534.8600","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740009734","ILSUK_97740009734","ILSUK_9770004340","ILSUK_9770004340","ND5","ND5","UKJ44","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2017-11-06","2022-11-06","60.00","5159.2400","GBP","ND5","25021.5000","GBP","ND5","MNTH","MNTH","FRXX","ND5","","6.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKJ44","OTHER","As per TG prop 12931326","2017","NEWX","25021.5000","GBP","0.0000","GBP","OTHR","2017-11-06","ND5","","1","0.0000","GBP","25021.5000","GBP","OTHR","2017-11-06","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","17","483.6500","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740009793","ILSUK_97740009793","ILSUK_9770000647","ILSUK_9770000647","ND5","ND5","UKC23","2016","false","CNEO","ND5","RETL","OTHR","ND5","","ND5","OTHR","false","FNLS","2017-11-06","2022-11-03","60.00","34982.9400","GBP","ND5","196668.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKC23","OTHER","As per TG Prop #17490005","2017","NEWX","196668.0000","GBP","24251.1300","GBP","OTHR","2017-11-06","ND5","","1","24251.1300","GBP","196668.0000","GBP","OTHR","2017-11-06","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","17","3389.0600","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740009807","ILSUK_97740009807","ILSUK_9770004200","ILSUK_9770004200","ND5","2021-11-30","UKD61","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2017-08-29","2022-11-29","63.00","53276.6400","GBP","ND5","122129.4800","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKD61","OTHER","As per TG Prop # 06450665","2017","NEWX","122129.4800","GBP","23653.7700","GBP","OTHR","2017-08-29","ND5","","1","23653.7700","GBP","122129.4800","GBP","OTHR","2017-08-29","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","3832.3500","GBP","ND5","54384.9400","GBP","548","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740009882","ILSUK_97740009882","ILSUK_9770004529","ILSUK_9770004529","ND5","2021-11-30","UKJ46","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2017-12-22","2022-12-22","60.00","21508.4400","GBP","ND5","31311.6900","GBP","ND5","MNTH","MNTH","OTHR","ND5","","6.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKJ46","EXCITE UNITY","Cardio","2017","NEWX","31311.6900","GBP","0.0000","GBP","OTHR","2017-12-22","ND5","","1","0.0000","GBP","31311.6900","GBP","OTHR","2017-12-22","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","1055.4600","GBP","ND5","7216.1300","GBP","275","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740009890","ILSUK_97740009890","ILSUK_9770004189","ILSUK_9770004189","ND5","ND5","UKI43","2016","false","CNEO","ND5","RETL","OTHR","ND5","","ND5","OTHR","false","HIRP","2017-08-24","2022-08-14","60.00","30440.8400","GBP","ND5","205972.0400","GBP","ND5","MNTH","MNTH","FRXX","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI43","OTHER","As per TG Prop # 02702860","2017","NEWX","205972.0400","GBP","0.0000","GBP","OTHR","2017-08-24","ND5","","3","0.0000","GBP","205972.0400","GBP","OTHR","2017-08-24","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","20","3877.3900","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010015","ILSUK_97740010015","ILSUK_9770004235","ILSUK_9770004235","ND5","2021-11-30","UKJ25","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","FNLS","2017-09-08","2022-12-08","63.00","33019.1200","GBP","ND5","68795.9400","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKJ25","OTHER","As per TG Prop # 15480383","2017","NEWX","68795.9400","GBP","0.0000","GBP","OTHR","2017-09-08","ND5","","1","0.0000","GBP","68795.9400","GBP","OTHR","2017-09-08","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","2609.0300","GBP","ND5","12359.9700","GBP","426","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010023","ILSUK_97740010023","ILSUK_9770003034","ILSUK_9770003034","ND5","2021-11-30","UKH21","2016","false","CNEO","ND5","RETL","SMAE","ND5","","ND5","OTHR","false","HIRP","2017-10-10","2023-01-09","63.00","1601.9800","GBP","ND5","2976.8800","GBP","ND5","MNTH","MNTH","OTHR","ND5","","7.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKH21","OTHER","As per TG prop 15280469","2017","NEWX","2976.8800","GBP","0.0000","GBP","OTHR","2017-10-10","ND5","","1","0.0000","GBP","2976.8800","GBP","OTHR","2017-10-10","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","119.3300","GBP","ND5","448.1200","GBP","426","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010031","ILSUK_97740010031","ILSUK_9770003948","ILSUK_9770003948","ND5","2021-11-30","UKK12","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","FNLS","2017-06-22","2022-09-22","63.00","4795.0800","GBP","ND5","10645.2500","GBP","ND5","MNTH","MNTH","OTHR","ND5","","6.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKK12","OTHER","As Per TG Proposal 10292648","2017","NEWX","10645.2500","GBP","0.0000","GBP","OTHR","2017-06-22","ND5","","1","0.0000","GBP","10645.2500","GBP","OTHR","2017-06-22","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","438.0700","GBP","ND5","2977.8200","GBP","548","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010058","ILSUK_97740010058","ILSUK_9770004286","ILSUK_9770004286","ND5","ND5","UKK15","2016","false","CNEO","ND5","RETL","OTHR","ND5","","ND5","OTHR","false","FNLS","2017-10-06","2022-10-06","60.00","8442.0800","GBP","ND5","44963.0000","GBP","ND5","MNTH","MNTH","FRXX","ND5","","6.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKK15","OTHER","As per TG Prop # 07201839-2","2017","NEWX","44963.0000","GBP","0.0000","GBP","OTHR","2017-10-06","ND5","","1","0.0000","GBP","44963.0000","GBP","OTHR","2017-10-06","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","18","868.1000","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010074","ILSUK_97740010074","ILSUK_9770004049","ILSUK_9770004049","ND5","ND5","UKI42","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2017-07-21","2022-07-21","60.00","6868.8100","GBP","ND5","52555.0000","GBP","ND5","MNTH","MNTH","FRXX","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI42","OTHER","As per TG Prop # 13041233","2017","NEWX","52555.0000","GBP","0.0000","GBP","OTHR","2017-07-21","ND5","","1","0.0000","GBP","52555.0000","GBP","OTHR","2017-07-21","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","21","999.1900","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010082","ILSUK_97740010082","ILSUK_9770004065","ILSUK_9770004065","ND5","ND5","UKI42","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","HIRP","2017-07-25","2022-07-25","60.00","22951.0500","GBP","ND5","175550.2300","GBP","ND5","MNTH","MNTH","FRXX","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI42","OTHER","Technogym Equipment","2017","NEWX","175550.2300","GBP","0.0000","GBP","OTHR","2017-07-25","ND5","","1","0.0000","GBP","175550.2300","GBP","OTHR","2017-07-25","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","21","3338.8200","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010236","ILSUK_97740010236","ILSUK_9770004391","ILSUK_9770004391","ND5","2021-11-30","UKI74","2016","true","CNEO","ND5","RETL","OTHR","ND5","","ND5","OTHR","false","FNLS","2017-11-23","2023-05-23","66.00","63726.9000","GBP","ND5","73752.6900","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI74","OTHER","TG16300393","2017","NEWX","73752.6900","GBP","0.0000","GBP","OTHR","2017-11-23","ND5","","1","0.0000","GBP","73752.6900","GBP","OTHR","2017-11-23","0.0000","GBP","0.0000","GBP","ARRE","ND5","2020-11-23","ND1","3306.2600","GBP","ND5","41770.0400","GBP","122","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010244","ILSUK_97740010244","ILSUK_9770001430","ILSUK_9770001430","ND5","2021-11-30","UKK23","2016","true","CNEO","ND5","RETL","SMAE","ND5","","ND5","OTHR","false","FNLS","2017-09-05","2022-12-05","63.00","6440.8300","GBP","ND5","12997.2400","GBP","ND5","MNTH","MNTH","OTHR","ND5","","6.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKK23","OTHER","As per TG prop 17220089","2017","NEWX","12997.2400","GBP","0.0000","GBP","OTHR","2017-09-05","ND5","","1","0.0000","GBP","12997.2400","GBP","OTHR","2017-09-05","0.0000","GBP","0.0000","GBP","ARRE","ND5","2020-11-12","ND1","481.0600","GBP","ND5","3050.9400","GBP","153","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010392","ILSUK_97740010392","ILSUK_9770004405","ILSUK_9770004405","ND5","2021-11-30","UKJ28","2016","false","CNEO","ND5","RETL","SMAE","ND5","","ND5","OTHR","false","HIRP","2017-11-27","2022-11-27","60.00","46782.3900","GBP","ND5","184742.3300","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKJ28","OTHER","As per TG Prop # 15480396","2017","NEWX","184742.3300","GBP","0.0000","GBP","OTHR","2017-11-27","ND5","","1","0.0000","GBP","184742.3300","GBP","OTHR","2017-11-27","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","16","3498.4300","GBP","ND5","9301.4700","GBP","548","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010449","ILSUK_97740010449","ILSUK_9770004367","ILSUK_9770004367","ND5","ND5","UKD33","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","FNLS","2017-11-17","2022-11-17","60.00","12329.7000","GBP","ND5","68034.9200","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKD33","OTHER","As per TG Prop 15600396","2017","NEWX","68034.9200","GBP","7371.0000","GBP","OTHR","2017-11-17","ND5","","1","7371.0000","GBP","68034.9200","GBP","OTHR","2017-11-17","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","17","1189.4900","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010473","ILSUK_97740010473","ILSUK_9770000035","ILSUK_9770000035","ND5","2021-11-30","UKC13","2016","true","CNEO","ND5","CORP","LARE","ND5","","ND5","OTHR","false","HIRP","2017-08-18","2022-08-18","60.00","3774.5600","GBP","ND5","12996.9500","GBP","ND5","QUTR","QUTR","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKC13","OTHER","As per TG Invoice # 17008458","2017","NEWX","12996.9500","GBP","0.0000","GBP","OTHR","2017-08-18","ND5","","1","0.0000","GBP","12996.9500","GBP","OTHR","2017-08-18","0.0000","GBP","0.0000","GBP","ARRE","ND5","2020-12-30","ND1","1923.3100","GBP","ND5","1357.3400","GBP","395","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010481","ILSUK_97740010481","ILSUK_9770000035","ILSUK_9770000035","ND5","2021-11-30","UKC13","2016","true","CNEO","ND5","CORP","LARE","ND5","","ND5","OTHR","false","HIRP","2017-08-18","2022-08-18","60.00","3355.1600","GBP","ND5","11552.8300","GBP","ND5","QUTR","QUTR","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKC13","OTHER","As per TG invoice # 17008457","2017","NEWX","11552.8300","GBP","0.0000","GBP","OTHR","2017-08-18","ND5","","1","0.0000","GBP","11552.8300","GBP","OTHR","2017-08-18","0.0000","GBP","0.0000","GBP","ARRE","ND5","2020-12-30","ND1","1709.6100","GBP","ND5","1206.5200","GBP","395","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010627","ILSUK_97740010627","ILSUK_9770001333","ILSUK_9770001333","ND5","ND5","UKI34","2016","false","CNEO","ND5","RETL","SMAE","ND5","","ND5","OTHR","false","OPLS","2018-07-20","2023-07-20","60.00","41533.5400","GBP","ND5","149959.2800","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI34","ARTIS","Cardio","2018","NEWX","149959.2800","GBP","29171.8300","GBP","OTHR","2018-07-20","ND5","","1","29171.8300","GBP","149959.2800","GBP","OTHR","2018-07-20","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","9","2423.6900","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010775","ILSUK_97740010775","ILSUK_9770004553","ILSUK_9770004553","ND5","2021-11-30","UKI33","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2017-12-28","2023-03-28","63.00","10051.8700","GBP","ND5","18409.8400","GBP","ND5","MNTH","MNTH","OTHR","ND5","","6.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI33","OTHER","As per TG Prop # 16110621","2017","NEWX","18409.8400","GBP","0.0000","GBP","OTHR","2017-12-28","ND5","","1","0.0000","GBP","18409.8400","GBP","OTHR","2017-12-28","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","621.7400","GBP","ND5","3890.5000","GBP","426","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010783","ILSUK_97740010783","ILSUK_9770004901","ILSUK_9770004901","ND5","2021-11-30","UKJ46","2016","true","CNEO","ND5","RETL","SMAE","ND5","","ND5","OTHR","false","FNLS","2018-09-13","2024-07-13","70.00","147532.8800","GBP","ND5","164617.4600","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKJ46","OTHER","TG Prop # 12180690","2017","NEWX","164617.4600","GBP","0.0000","GBP","OTHR","2018-09-13","ND5","","1","0.0000","GBP","164617.4600","GBP","OTHR","2018-09-13","0.0000","GBP","0.0000","GBP","ARRE","ND5","2020-12-11","ND1","4701.9100","GBP","ND5","15912.0900","GBP","153","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010805","ILSUK_97740010805","ILSUK_9770004618","ILSUK_9770004618","ND5","2021-11-30","UKI31","2016","true","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","FNLS","2018-01-23","2023-04-23","63.00","17903.0000","GBP","ND5","26098.2800","GBP","ND5","MNTH","MNTH","OTHR","ND5","","6.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI31","EXCITE UNITY","Cardio","2017","NEWX","26098.2800","GBP","4200.0000","GBP","OTHR","2018-01-23","ND5","","1","4200.0000","GBP","26098.2800","GBP","OTHR","2018-01-23","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","737.9600","GBP","ND5","14334.0900","GBP","153","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010945","ILSUK_97740010945","ILSUK_9770004669","ILSUK_9770004669","ND5","2021-11-30","UKJ45","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2018-02-15","2023-07-15","65.00","21779.9600","GBP","ND5","29788.3800","GBP","ND5","MNTH","MNTH","OTHR","ND5","","9.00","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKJ45","EXCITE UNITY","TG Prop # 12931370","2017","NEWX","29788.3800","GBP","0.0000","GBP","OTHR","2018-02-15","ND5","","1","0.0000","GBP","29788.3800","GBP","OTHR","2018-02-15","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","962.0600","GBP","ND5","11283.3400","GBP","548","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740010961","ILSUK_97740010961","ILSUK_9770004391","ILSUK_9770004391","ND5","2021-11-30","UKI74","2016","true","CNEO","ND5","RETL","OTHR","ND5","","ND5","OTHR","false","FNLS","2017-12-27","2023-06-27","66.00","77012.7700","GBP","ND5","95475.5700","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","MDEQ","UKI74","OTHER","As per TG Prop 02653801","2017","NEWX","95475.5700","GBP","0.0000","GBP","OTHR","2017-12-27","ND5","","1","0.0000","GBP","95475.5700","GBP","OTHR","2017-12-27","0.0000","GBP","0.0000","GBP","ARRE","ND5","2020-11-23","ND1","4108.3300","GBP","ND5","46283.7400","GBP","122","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_97740011003","ILSUK_97740011003","ILSUK_9770004561","ILSUK_9770004561","ND5","2021-11-30","UKD33","2016","false","CNEO","ND5","RETL","SMAE","ND5","","ND5","OTHR","false","HIRP","2017-12-28","2022-12-28","60.00","0.0000","GBP","ND5","0.0000","GBP","ND5","MNTH","MNTH","FRXX","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","OTHR","UKD33","OTHER","ND1","ND5","NEWX","0.0000","GBP","0.0000","GBP","OTHR","2017-12-28","ND5","","0","0.0000","GBP","0.0000","GBP","OTHR","2017-12-28","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","ND5","","ND5","5659.5400","GBP","426","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","2021-11-03","52110.3600","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
